srcip	sport	dstip	dsport	proto	state	dur	sbytes	dbytes	sttl	dttl	sloss	dloss	service	Sload	Dload	Spkts	Dpkts	swin	dwin	stcpb	dtcpb	smeansz	dmeansz	trans_depth	res_bdy_len	Sjit	Djit	Stime	Ltime	Sintpkt	Dintpkt	tcprtt	synack	ackdat	is_sm_ips_ports	ct_state_ttl	ct_flw_http_mthd	is_ftp_login	ct_ftp_cmd	ct_srv_src	ct_srv_dst	ct_dst_ltm	ct_src_ ltm	ct_src_dport_ltm	ct_dst_sport_ltm	ct_dst_src_ltm	attack_cat	Label		actual	predict1	predict2	predict3	predict4	predict5	predict6	predict7	predict8	predict9	predict10
175.45.176.1	0	149.171.126.12	0	trunk-1	INT	4.00E-06	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930668	1421930668	0.011	0	0	0	0	0	2	0	0	0	21	16	6	6	6	6	6	Backdoors	1		3	6	1	1	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	trunk-1	INT	4.00E-06	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930668	1421930668	0.011	0	0	0	0	0	2	0	0	0	21	16	6	6	6	6	6	DoS	1		4	6	1	1	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	xns-idp	INT	4.00E-06	200	0	254	0	0	0	-	160000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930668	1421930668	0.005	0	0	0	0	0	2	0	0	0	21	16	6	6	6	6	6	Analysis	1		2	6	1	1	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	xns-idp	INT	4.00E-06	200	0	254	0	0	0	-	160000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930668	1421930668	0.005	0	0	0	0	0	2	0	0	0	21	16	6	6	6	6	6	Backdoors	1		3	6	1	1	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	xns-idp	INT	4.00E-06	200	0	254	0	0	0	-	160000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930668	1421930668	0.005	0	0	0	0	0	2	0	0	0	21	16	6	6	6	6	6	DoS	1		4	6	1	1	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	prm	INT	4.00E-06	200	0	254	0	0	0	-	200000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930668	1421930668	0.004	0	0	0	0	0	2	0	0	0	21	16	6	6	6	6	6	Analysis	1		2	6	1	1	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	prm	INT	4.00E-06	200	0	254	0	0	0	-	200000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930668	1421930668	0.004	0	0	0	0	0	2	0	0	0	21	16	6	6	6	6	6	Backdoors	1		3	6	1	1	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	prm	INT	4.00E-06	200	0	254	0	0	0	-	200000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930668	1421930668	0.004	0	0	0	0	0	2	0	0	0	21	16	6	6	6	6	6	DoS	1		4	6	1	1	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	trunk-1	INT	4.00E-06	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930668	1421930668	0.011	0	0	0	0	0	2	0	0	0	21	16	6	6	6	6	6	Analysis	1		2	6	1	1	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	trunk-1	INT	4.00E-06	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930668	1421930668	0.011	0	0	0	0	0	2	0	0	0	21	16	6	6	6	6	6	Backdoors	1		3	6	1	1	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	trunk-1	INT	4.00E-06	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930668	1421930668	0.011	0	0	0	0	0	2	0	0	0	21	16	6	6	6	6	6	DoS	1		4	6	1	1	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	xns-idp	INT	4.00E-06	200	0	254	0	0	0	-	160000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930668	1421930668	0.005	0	0	0	0	0	2	0	0	0	21	16	6	6	6	6	6	Analysis	1		2	6	1	1	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	xns-idp	INT	4.00E-06	200	0	254	0	0	0	-	160000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930668	1421930668	0.005	0	0	0	0	0	2	0	0	0	21	16	6	6	6	6	6	Backdoors	1		3	6	1	1	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	xns-idp	INT	4.00E-06	200	0	254	0	0	0	-	160000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930668	1421930668	0.005	0	0	0	0	0	2	0	0	0	21	16	6	6	6	6	6	DoS	1		4	6	1	1	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	trunk-2	INT	1.20E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930669	1421930669	0.012	0	0	0	0	0	2	0	0	0	21	16	2	3	2	2	2	Analysis	1		2	6	1	6	0	1	6	6	6	6	6
175.45.176.1	0	149.171.126.12	0	trunk-2	INT	1.20E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930669	1421930669	0.012	0	0	0	0	0	2	0	0	0	21	16	2	3	2	2	2	Backdoors	1		3	6	1	6	0	1	6	6	6	6	6
175.45.176.1	0	149.171.126.12	0	trunk-2	INT	1.20E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930669	1421930669	0.012	0	0	0	0	0	2	0	0	0	21	16	2	3	2	2	2	DoS	1		4	6	1	6	0	1	6	6	6	6	6
175.45.176.1	0	149.171.126.12	0	trunk-2	INT	1.20E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930669	1421930669	0.012	0	0	0	0	0	2	0	0	0	21	16	2	3	2	2	2	Analysis	1		2	6	1	6	0	1	6	6	6	6	6
175.45.176.1	0	149.171.126.12	0	trunk-2	INT	1.20E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930669	1421930669	0.012	0	0	0	0	0	2	0	0	0	21	16	2	3	2	2	2	Backdoors	1		3	6	1	6	0	1	6	6	6	6	6
175.45.176.1	0	149.171.126.12	0	trunk-2	INT	1.20E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930669	1421930669	0.012	0	0	0	0	0	2	0	0	0	21	16	2	3	2	2	2	DoS	1		4	6	1	6	0	1	6	6	6	6	6
175.45.176.1	0	149.171.126.12	0	leaf-1	INT	3.00E-06	200	0	254	0	0	0	-	266666656	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930670	1421930670	0.003	0	0	0	0	0	2	0	0	0	21	16	4	5	4	4	4	Analysis	1		2	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	leaf-1	INT	3.00E-06	200	0	254	0	0	0	-	266666656	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930670	1421930670	0.003	0	0	0	0	0	2	0	0	0	21	16	4	5	4	4	4	Backdoors	1		3	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	leaf-1	INT	3.00E-06	200	0	254	0	0	0	-	266666656	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930670	1421930670	0.003	0	0	0	0	0	2	0	0	0	21	16	4	5	4	4	4	DoS	1		4	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	leaf-1	INT	3.00E-06	200	0	254	0	0	0	-	266666656	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930670	1421930670	0.003	0	0	0	0	0	2	0	0	0	21	16	4	5	4	4	4	Analysis	1		2	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	leaf-1	INT	3.00E-06	200	0	254	0	0	0	-	266666656	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930670	1421930670	0.003	0	0	0	0	0	2	0	0	0	21	16	4	5	4	4	4	Backdoors	1		3	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	leaf-1	INT	3.00E-06	200	0	254	0	0	0	-	266666656	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930670	1421930670	0.003	0	0	0	0	0	2	0	0	0	21	16	4	5	4	4	4	DoS	1		4	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	leaf-2	INT	3.00E-06	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930670	1421930670	0.011	0	0	0	0	0	2	0	0	0	21	16	4	5	4	4	4	Analysis	1		2	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	leaf-2	INT	3.00E-06	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930670	1421930670	0.011	0	0	0	0	0	2	0	0	0	21	16	4	5	4	4	4	Backdoors	1		3	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	leaf-2	INT	3.00E-06	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930670	1421930670	0.011	0	0	0	0	0	2	0	0	0	21	16	4	5	4	4	4	DoS	1		4	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	leaf-2	INT	3.00E-06	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930670	1421930670	0.011	0	0	0	0	0	2	0	0	0	21	16	4	5	4	4	4	Analysis	1		2	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	leaf-2	INT	3.00E-06	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930670	1421930670	0.011	0	0	0	0	0	2	0	0	0	21	16	4	5	4	4	4	Backdoors	1		3	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	leaf-2	INT	3.00E-06	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930670	1421930670	0.011	0	0	0	0	0	2	0	0	0	21	16	4	5	4	4	4	DoS	1		4	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	irtp	INT	1.00E-06	200	0	254	0	0	0	-	160000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930671	1421930671	0.005	0	0	0	0	0	2	0	0	0	21	16	4	6	4	4	4	Analysis	1		2	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	irtp	INT	1.00E-06	200	0	254	0	0	0	-	160000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930671	1421930671	0.005	0	0	0	0	0	2	0	0	0	21	16	4	6	4	4	4	Backdoors	1		3	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	irtp	INT	1.00E-06	200	0	254	0	0	0	-	160000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930671	1421930671	0.005	0	0	0	0	0	2	0	0	0	21	16	4	6	4	4	4	DoS	1		4	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	rdp	INT	1.00E-06	200	0	254	0	0	0	-	800000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930671	1421930671	0.001	0	0	0	0	0	2	0	0	0	21	16	4	6	4	4	4	Analysis	1		2	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	rdp	INT	1.00E-06	200	0	254	0	0	0	-	800000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930671	1421930671	0.001	0	0	0	0	0	2	0	0	0	21	16	4	6	4	4	4	Backdoors	1		3	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	rdp	INT	1.00E-06	200	0	254	0	0	0	-	800000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930671	1421930671	0.001	0	0	0	0	0	2	0	0	0	21	16	4	6	4	4	4	DoS	1		4	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	rdp	INT	1.00E-06	200	0	254	0	0	0	-	800000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930671	1421930671	0.001	0	0	0	0	0	2	0	0	0	21	16	4	6	4	4	4	Analysis	1		2	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	rdp	INT	1.00E-06	200	0	254	0	0	0	-	800000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930671	1421930671	0.001	0	0	0	0	0	2	0	0	0	21	16	4	6	4	4	4	Backdoors	1		3	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	rdp	INT	1.00E-06	200	0	254	0	0	0	-	800000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930671	1421930671	0.001	0	0	0	0	0	2	0	0	0	21	16	4	6	4	4	4	DoS	1		4	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	irtp	INT	1.00E-06	200	0	254	0	0	0	-	160000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930671	1421930671	0.005	0	0	0	0	0	2	0	0	0	21	16	4	6	4	4	4	Analysis	1		2	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	irtp	INT	1.00E-06	200	0	254	0	0	0	-	160000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930671	1421930671	0.005	0	0	0	0	0	2	0	0	0	21	16	4	6	4	4	4	Backdoors	1		3	6	1	4	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	irtp	INT	1.00E-06	200	0	254	0	0	0	-	160000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930671	1421930671	0.005	0	0	0	0	0	2	0	0	0	21	16	4	6	4	4	4	DoS	1		4	6	1	4	1	5	1	6	1	6	6
175.45.176.2	54215	149.171.126.11	80	tcp	FIN	3.422533	3006	482406	254	252	2	184	http	6914.177246	1124570.625	62	372	255	255	202555155	764567684	48	1297	0	0	2660.789828	1101.114492	1421930668	1421930672	56.1071	9.093644	0.102029	0.048024	0.054005	0	1	0	0	0	1	1	2	1	1	1	1	Worms	1		9	5	5	5	6	6	6	5	5	5	5
175.45.176.1	0	149.171.126.12	0	iso-tp4	INT	1.20E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930672	1421930672	0.012	0	0	0	0	0	2	0	0	0	22	17	4	4	4	4	4	Analysis	1		2	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	iso-tp4	INT	1.20E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930672	1421930672	0.012	0	0	0	0	0	2	0	0	0	22	17	4	4	4	4	4	Analysis	1		2	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	iso-tp4	INT	1.20E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930672	1421930672	0.012	0	0	0	0	0	2	0	0	0	22	17	4	4	4	4	4	Backdoors	1		3	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	iso-tp4	INT	1.20E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930672	1421930672	0.012	0	0	0	0	0	2	0	0	0	22	17	4	4	4	4	4	DoS	1		4	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	netblt	INT	1.20E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930672	1421930672	0.011	0	0	0	0	0	2	0	0	0	22	17	4	4	4	4	4	Analysis	1		2	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	netblt	INT	1.20E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930672	1421930672	0.011	0	0	0	0	0	2	0	0	0	22	17	4	4	4	4	4	Backdoors	1		3	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	netblt	INT	1.20E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930672	1421930672	0.011	0	0	0	0	0	2	0	0	0	22	17	4	4	4	4	4	DoS	1		4	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	iso-tp4	INT	1.20E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930672	1421930672	0.012	0	0	0	0	0	2	0	0	0	22	17	4	4	4	4	4	Backdoors	1		3	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	iso-tp4	INT	1.20E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930672	1421930672	0.012	0	0	0	0	0	2	0	0	0	22	17	4	4	4	4	4	DoS	1		4	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	netblt	INT	1.20E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930672	1421930672	0.011	0	0	0	0	0	2	0	0	0	22	17	4	4	4	4	4	Analysis	1		2	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	netblt	INT	1.20E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930672	1421930672	0.011	0	0	0	0	0	2	0	0	0	22	17	4	4	4	4	4	Backdoors	1		3	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	netblt	INT	1.20E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930672	1421930672	0.011	0	0	0	0	0	2	0	0	0	22	17	4	4	4	4	4	DoS	1		4	6	1	2	1	5	1	6	1	6	6
175.45.176.0	16035	149.171.126.19	80	tcp	FIN	0.782534	896	1688	62	252	2	2	http	8250.121094	15539.26074	10	10	255	255	3215473116	3845695486	90	169	0	0	5344.89904	140.872359	1421930673	1421930673	86.843889	81.129	0.107219	0.052362	0.054857	0	1	0	0	0	4	1	1	3	2	1	1	DoS	1		4	5	5	5	5	5	5	5	5	5	5
175.45.176.1	0	149.171.126.12	0	mfe-nsp	INT	1.10E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930673	1421930673	0.011	0	0	0	0	0	2	0	0	0	22	17	6	7	4	4	6	Analysis	1		2	1	1	2	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	mfe-nsp	INT	1.10E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930673	1421930673	0.011	0	0	0	0	0	2	0	0	0	22	17	6	7	4	4	6	Backdoors	1		3	1	1	2	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	mfe-nsp	INT	1.10E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930673	1421930673	0.011	0	0	0	0	0	2	0	0	0	22	17	6	7	4	4	6	DoS	1		4	1	1	2	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	merit-inp	INT	1.10E-05	200	0	254	0	0	0	-	200000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930673	1421930673	0.004	0	0	0	0	0	2	0	0	0	22	17	6	7	4	4	6	Analysis	1		2	1	1	2	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	merit-inp	INT	1.10E-05	200	0	254	0	0	0	-	200000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930673	1421930673	0.004	0	0	0	0	0	2	0	0	0	22	17	6	7	4	4	6	Backdoors	1		3	1	1	2	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	merit-inp	INT	1.10E-05	200	0	254	0	0	0	-	200000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930673	1421930673	0.004	0	0	0	0	0	2	0	0	0	22	17	6	7	4	4	6	DoS	1		4	1	1	2	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	mfe-nsp	INT	1.10E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930673	1421930673	0.011	0	0	0	0	0	2	0	0	0	22	17	6	7	4	4	6	Analysis	1		2	1	1	2	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	mfe-nsp	INT	1.10E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930673	1421930673	0.011	0	0	0	0	0	2	0	0	0	22	17	6	7	4	4	6	Backdoors	1		3	1	1	2	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	mfe-nsp	INT	1.10E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930673	1421930673	0.011	0	0	0	0	0	2	0	0	0	22	17	6	7	4	4	6	DoS	1		4	1	1	2	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	merit-inp	INT	1.10E-05	200	0	254	0	0	0	-	200000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930673	1421930673	0.004	0	0	0	0	0	2	0	0	0	22	17	6	7	4	4	6	Analysis	1		2	1	1	2	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	merit-inp	INT	1.10E-05	200	0	254	0	0	0	-	200000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930673	1421930673	0.004	0	0	0	0	0	2	0	0	0	22	17	6	7	4	4	6	Backdoors	1		3	1	1	2	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	merit-inp	INT	1.10E-05	200	0	254	0	0	0	-	200000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930673	1421930673	0.004	0	0	0	0	0	2	0	0	0	22	17	6	7	4	4	6	DoS	1		4	1	1	2	1	5	1	6	1	1	5
175.45.176.1	0	149.171.126.12	0	3pc	INT	1.10E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930674	1421930674	0.012	0	0	0	0	0	2	0	0	0	22	17	5	7	4	4	4	Analysis	1		2	6	1	1	1	5	1	6	1	6	5
175.45.176.1	0	149.171.126.12	0	3pc	INT	1.10E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930674	1421930674	0.012	0	0	0	0	0	2	0	0	0	22	17	5	7	4	4	4	Backdoors	1		3	6	1	1	1	5	1	6	1	6	5
175.45.176.1	0	149.171.126.12	0	3pc	INT	1.10E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930674	1421930674	0.012	0	0	0	0	0	2	0	0	0	22	17	5	7	4	4	4	DoS	1		4	6	1	1	1	5	1	6	1	6	5
175.45.176.1	0	149.171.126.12	0	sep	INT	1.10E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930674	1421930674	0.011	0	0	0	0	0	2	0	0	0	22	17	5	7	4	4	4	Analysis	1		2	6	1	1	1	5	1	6	1	6	5
175.45.176.1	0	149.171.126.12	0	sep	INT	1.10E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930674	1421930674	0.011	0	0	0	0	0	2	0	0	0	22	17	5	7	4	4	4	Backdoors	1		3	6	1	1	1	5	1	6	1	6	5
175.45.176.1	0	149.171.126.12	0	sep	INT	1.10E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930674	1421930674	0.011	0	0	0	0	0	2	0	0	0	22	17	5	7	4	4	4	DoS	1		4	6	1	1	1	5	1	6	1	6	5
175.45.176.1	0	149.171.126.12	0	3pc	INT	1.10E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930674	1421930674	0.012	0	0	0	0	0	2	0	0	0	22	17	5	7	4	4	4	Analysis	1		2	6	1	1	1	5	1	6	1	6	5
175.45.176.1	0	149.171.126.12	0	3pc	INT	1.10E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930674	1421930674	0.012	0	0	0	0	0	2	0	0	0	22	17	5	7	4	4	4	Backdoors	1		3	6	1	1	1	5	1	6	1	6	5
175.45.176.1	0	149.171.126.12	0	3pc	INT	1.10E-05	200	0	254	0	0	0	-	66666664	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930674	1421930674	0.012	0	0	0	0	0	2	0	0	0	22	17	5	7	4	4	4	DoS	1		4	6	1	1	1	5	1	6	1	6	5
175.45.176.1	0	149.171.126.12	0	sep	INT	1.10E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930674	1421930674	0.011	0	0	0	0	0	2	0	0	0	22	17	5	7	4	4	4	Analysis	1		2	6	1	1	1	5	1	6	1	6	5
175.45.176.1	0	149.171.126.12	0	sep	INT	1.10E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930674	1421930674	0.011	0	0	0	0	0	2	0	0	0	22	17	5	7	4	4	4	Backdoors	1		3	6	1	1	1	5	1	6	1	6	5
175.45.176.1	0	149.171.126.12	0	sep	INT	1.10E-05	200	0	254	0	0	0	-	72727272	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930674	1421930674	0.011	0	0	0	0	0	2	0	0	0	22	17	5	7	4	4	4	DoS	1		4	6	1	1	1	5	1	6	1	6	5
175.45.176.1	0	149.171.126.12	0	idpr	INT	4.00E-06	200	0	254	0	0	0	-	200000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930675	1421930675	0.004	0	0	0	0	0	2	0	0	0	22	17	4	6	4	4	4	Analysis	1		2	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	idpr	INT	4.00E-06	200	0	254	0	0	0	-	200000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930675	1421930675	0.004	0	0	0	0	0	2	0	0	0	22	17	4	6	4	4	4	Backdoors	1		3	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	idpr	INT	4.00E-06	200	0	254	0	0	0	-	200000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930675	1421930675	0.004	0	0	0	0	0	2	0	0	0	22	17	4	6	4	4	4	DoS	1		4	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	xtp	INT	4.00E-06	200	0	254	0	0	0	-	160000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930675	1421930675	0.005	0	0	0	0	0	2	0	0	0	22	17	4	6	4	4	4	Analysis	1		2	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	xtp	INT	4.00E-06	200	0	254	0	0	0	-	160000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930675	1421930675	0.005	0	0	0	0	0	2	0	0	0	22	17	4	6	4	4	4	Backdoors	1		3	6	1	2	1	5	1	6	1	6	6
175.45.176.1	0	149.171.126.12	0	xtp	INT	4.00E-06	200	0	254	0	0	0	-	160000000	0	2	0	0	0	0	0	100	0	0	0	0	0	1421930675	1421930675	0.005	0	0	0	0	0	2	0	0	0	22	17	4	6	4	4	4	DoS	1		4	6	1	2	1	5	1	6	1	6	6
