srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,actual,predict
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,200000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930772.0,1421930772.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,2.0,2.0,2.0,2.0,2.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,200000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930772.0,1421930772.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,2.0,2.0,2.0,2.0,2.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,200000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930772.0,1421930772.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,2.0,2.0,2.0,2.0,2.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,200000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930772.0,1421930772.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,2.0,2.0,2.0,2.0,2.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,200000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930773.0,1421930773.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,2.0,6.0,2.0,2.0,2.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,200000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930773.0,1421930773.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,2.0,6.0,2.0,2.0,2.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,200000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930773.0,1421930773.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,2.0,6.0,2.0,2.0,2.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,200000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930773.0,1421930773.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,2.0,6.0,2.0,2.0,2.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930774.0,1421930774.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,2.0,6.0,2.0,2.0,2.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930774.0,1421930774.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,2.0,6.0,2.0,2.0,2.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930774.0,1421930774.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,2.0,6.0,2.0,2.0,2.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930774.0,1421930774.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,2.0,6.0,2.0,2.0,2.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930775.0,1421930775.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,3.0,7.0,2.0,2.0,3.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930775.0,1421930775.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,3.0,7.0,2.0,2.0,3.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930775.0,1421930775.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,3.0,7.0,2.0,2.0,3.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930775.0,1421930775.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,9.0,3.0,7.0,2.0,2.0,3.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,3e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,266666656.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930776.0,1421930776.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,7.0,7.0,2.0,6.0,2.0,2.0,2.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,3e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,266666656.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930776.0,1421930776.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,7.0,7.0,2.0,6.0,2.0,2.0,2.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,3e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,266666656.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930776.0,1421930776.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,7.0,7.0,2.0,6.0,2.0,2.0,2.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,3e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,266666656.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930776.0,1421930776.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,7.0,7.0,2.0,6.0,2.0,2.0,2.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1.1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930777.0,1421930777.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,7.0,7.0,5.0,8.0,4.0,4.0,5.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1.1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930777.0,1421930777.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,7.0,7.0,5.0,8.0,4.0,4.0,5.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1.1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,100000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930777.0,1421930777.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,7.0,7.0,5.0,8.0,4.0,4.0,5.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1.1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,100000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930777.0,1421930777.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,7.0,7.0,5.0,8.0,4.0,4.0,5.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1.1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930777.0,1421930777.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,7.0,7.0,5.0,8.0,4.0,4.0,5.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1.1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930777.0,1421930777.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,7.0,7.0,5.0,8.0,4.0,4.0,5.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1.1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,100000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930777.0,1421930777.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,7.0,7.0,5.0,8.0,4.0,4.0,5.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1.1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,100000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930777.0,1421930777.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,7.0,7.0,5.0,8.0,4.0,4.0,5.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,200000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930778.0,1421930778.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,6.0,6.0,4.0,5.0,4.0,4.0,4.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,200000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930778.0,1421930778.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,6.0,6.0,4.0,5.0,4.0,4.0,4.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930778.0,1421930778.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,6.0,6.0,4.0,5.0,4.0,4.0,4.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930778.0,1421930778.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,6.0,6.0,4.0,5.0,4.0,4.0,4.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,200000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930778.0,1421930778.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,6.0,6.0,4.0,5.0,4.0,4.0,4.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,200000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930778.0,1421930778.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,6.0,6.0,4.0,5.0,4.0,4.0,4.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930778.0,1421930778.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,6.0,6.0,4.0,5.0,4.0,4.0,4.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930778.0,1421930778.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,6.0,6.0,4.0,5.0,4.0,4.0,4.0,Backdoors,1.0,3,1
175.45.176.1,11509.0,149.171.126.14,80,tcp,FIN,0.47608900000000004,1296.0,268.0,254.0,252.0,2.0,1.0,http,19609.7793,3764.002197,10.0,6.0,255.0,255.0,3908003714.0,4284050677.0,130.0,45.0,0.0,0.0,2719.321673,140.00790600000002,1421930778.0,1421930778.0,52.898778,75.371797,0.104906,0.070645,0.034261,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,Worms,1.0,9,5
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930779.0,1421930779.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,6.0,6.0,3.0,7.0,2.0,2.0,3.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930779.0,1421930779.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,6.0,6.0,3.0,7.0,2.0,2.0,3.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930779.0,1421930779.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,6.0,6.0,3.0,7.0,2.0,2.0,3.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930779.0,1421930779.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,6.0,6.0,3.0,7.0,2.0,2.0,3.0,Backdoors,1.0,3,1
175.45.176.2,15015.0,149.171.126.16,17525,tcp,FIN,0.380605,530.0,268.0,254.0,252.0,2.0,1.0,-,10026.14258,4708.293457,10.0,6.0,255.0,255.0,866541356.0,120021115.0,53.0,45.0,0.0,0.0,2089.180048,78.804812,1421930781.0,1421930781.0,36.795889,57.992199,0.16639500000000002,0.090633,0.075762,0.0,1.0,0.0,0.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Shellcode,1.0,8,5
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1.1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930782.0,1421930782.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,3.0,3.0,2.0,6.0,2.0,2.0,2.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1.1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930782.0,1421930782.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,3.0,3.0,2.0,6.0,2.0,2.0,2.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1.1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930782.0,1421930782.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,3.0,3.0,2.0,6.0,2.0,2.0,2.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1.1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930782.0,1421930782.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,3.0,3.0,2.0,6.0,2.0,2.0,2.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930785.0,1421930785.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,4.0,4.0,3.0,10.0,2.0,2.0,3.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930785.0,1421930785.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,4.0,4.0,3.0,10.0,2.0,2.0,3.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930785.0,1421930785.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,4.0,4.0,3.0,10.0,2.0,2.0,3.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,7e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,114285712.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930785.0,1421930785.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,4.0,4.0,3.0,10.0,2.0,2.0,3.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,80000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930787.0,1421930787.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,4.0,4.0,2.0,6.0,2.0,2.0,2.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,80000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930787.0,1421930787.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,4.0,4.0,2.0,6.0,2.0,2.0,2.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,80000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930787.0,1421930787.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,4.0,4.0,2.0,6.0,2.0,2.0,2.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,80000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930787.0,1421930787.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,4.0,4.0,2.0,6.0,2.0,2.0,2.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,80000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930789.0,1421930789.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,80000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930789.0,1421930789.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,80000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930789.0,1421930789.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,1e-05,200.0,0.0,254.0,0.0,0.0,0.0,-,80000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930789.0,1421930789.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,8e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930790.0,1421930790.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,10.0,5.0,4.0,4.0,4.0,4.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,8e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930790.0,1421930790.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,10.0,5.0,4.0,4.0,4.0,4.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,8e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930790.0,1421930790.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,10.0,5.0,4.0,4.0,4.0,4.0,Analysis,1.0,2,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,8e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930790.0,1421930790.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,10.0,5.0,4.0,4.0,4.0,4.0,Backdoors,1.0,3,1
175.45.176.1,0.0,149.171.126.12,0,unas,INT,8e-06,200.0,0.0,254.0,0.0,0.0,0.0,-,100000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930790.0,1421930790.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.0,10.0,5.0,4.0,4.0,4.0,4.0,Analysis,1.0,2,1
