srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
8391,59.166.0.4,54693,149.171.126.7,6881,tcp,FIN,0.018479,1540,1644,31,29,4,4,-,625142.0,672330.75,16,18,255,255,416801919,2567307649,96,91,0,0,73.67026,2.088,1421928152,1421928152,1.210533,1.059059,0.000598,0.000472,0.000126,0,0,0,0,0,14,8,5,8,5,1,5,,0
8392,59.166.0.4,57670,149.171.126.7,6881,tcp,FIN,0.018505,1540,1644,31,29,4,4,-,624263.75,671386.125,16,18,255,255,2566383632,422469112,96,91,0,0,74.675635,2.030233,1421928152,1421928152,1.214133,1.0608819999999999,0.000591,0.00046699999999999997,0.000124,0,0,0,0,0,14,8,5,8,5,1,5,,0
8393,59.166.0.6,12692,149.171.126.6,80,tcp,FIN,0.004036,1044,822,31,29,2,2,http,1811694.75,1466798.75,8,10,255,255,2202184483,57869015,131,82,1,82,33.168791999999996,0.69319,1421928152,1421928152,0.5252859999999999,0.38811100000000004,0.000691,0.000536,0.000155,0,0,1,0,0,1,1,7,12,1,1,7,,0
8394,59.166.0.6,38892,149.171.126.4,42611,tcp,FIN,0.046409,320,1942,31,29,1,2,ftp-data,46025.55469,293046.5938,6,8,255,255,2144282249,2158434282,53,243,0,0,641.41638,15.69503,1421928152,1421928152,9.2166,6.548714,0.000712,0.0005639999999999999,0.000148,0,0,0,0,0,3,3,7,12,1,1,4,,0
8395,59.166.0.7,40332,149.171.126.3,10489,tcp,FIN,0.01208,2334,13938,31,29,7,11,-,1503311.25,8959603.0,36,34,255,255,2262182689,141205093,65,410,0,0,19.683546,0.569166,1421928152,1421928152,0.334171,0.36075,0.000674,0.000533,0.00014099999999999998,0,0,0,0,0,6,4,4,3,1,1,1,,0
8396,175.45.176.1,57057,149.171.126.11,445,tcp,FIN,0.9380139999999999,1106,730,254,252,3,2,-,8648.058594,5449.812011999999,12,8,255,255,2974387739,1419247825,92,91,0,0,4326.586682,159.68156299999998,1421928151,1421928152,82.301724,112.38714099999999,0.23516900000000002,0.151303,0.083866,0,1,0,0,0,7,4,1,4,1,1,1,,0
8397,59.166.0.0,21796,149.171.126.3,53,udp,CON,0.001056,146,178,31,29,0,0,dns,553030.3125,674242.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928152,1421928152,0.011000000000000001,0.002,0.0,0.0,0.0,0,0,0,0,0,3,4,4,3,1,1,1,,0
8398,59.166.0.4,20611,149.171.126.2,53,udp,CON,0.001051,132,164,31,29,0,0,dns,502378.6875,624167.5,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421928152,1421928152,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,3,2,4,8,2,1,2,,0
8399,59.166.0.4,59352,149.171.126.7,6881,tcp,FIN,0.013622,1540,1644,31,29,4,4,-,848039.9375,912054.0625,16,18,255,255,2566379115,2568391374,96,91,0,0,61.272206000000004,1.421946,1421928152,1421928152,0.887,0.773412,0.000615,0.00047000000000000004,0.000145,0,0,0,0,0,14,8,5,8,5,1,5,,0
8400,59.166.0.6,63894,149.171.126.6,6881,tcp,FIN,0.018856,1540,1644,31,29,4,4,-,612643.1875,658888.4375,16,18,255,255,2202189871,62350849,96,91,0,0,75.200585,2.1510439999999997,1421928152,1421928152,1.2356,1.0821180000000001,0.000584,0.00045599999999999997,0.000128,0,0,0,0,0,7,12,7,12,6,1,7,,0
8401,59.166.0.1,6559,149.171.126.4,47644,tcp,FIN,0.029001999999999997,4014,60268,31,29,7,28,-,1090959.25,16387284.0,68,70,255,255,2084277405,2084603200,59,861,0,0,22.516267000000003,22.166104,1421928152,1421928152,0.42803,0.411159,0.0007570000000000001,0.0006219999999999999,0.000135,0,0,0,0,0,7,19,7,3,1,1,1,,0
8402,59.166.0.6,12075,149.171.126.4,23027,tcp,FIN,0.221887,424,8824,31,29,1,4,ftp-data,13376.17773,291643.9375,8,12,255,255,2144283075,2249878046,53,735,0,0,2041.1431760000003,1612.767061,1421928152,1421928152,31.647856,20.127273000000002,0.00061,0.00048300000000000003,0.000127,0,0,0,0,0,3,3,7,12,1,1,4,,0
8403,59.166.0.7,14612,149.171.126.4,5190,tcp,FIN,0.004118,1064,2260,31,29,4,4,-,1896066.0,4025254.75,12,12,255,255,2386374152,237088989,89,188,0,0,17.317379000000003,0.39010900000000004,1421928152,1421928152,0.34218200000000004,0.321364,0.000701,0.0005769999999999999,0.000124,0,0,0,0,0,6,19,7,3,1,1,1,,0
8404,59.166.0.1,13683,149.171.126.3,5190,tcp,FIN,0.005743,1920,4312,31,29,6,6,-,2553369.25,5757269.5,22,24,255,255,176793927,2326635089,87,180,0,0,0.0,12.951087,1421928152,1421928152,0.25647600000000004,0.22713000000000003,0.000642,0.000515,0.000127,0,0,0,0,0,7,4,4,3,1,1,1,,0
8405,59.166.0.1,8406,149.171.126.8,43923,tcp,FIN,0.029836,4222,63402,31,29,7,30,-,1116503.5,16770612.0,72,74,255,255,4229667445,2102019730,59,857,0,0,0.0,21.502029999999998,1421928152,1421928152,0.41562,0.407181,0.000647,0.000515,0.000132,0,0,0,0,0,7,4,2,3,1,1,1,,0
8406,59.166.0.2,6409,149.171.126.2,53,udp,CON,0.001192,130,162,31,29,0,0,dns,436241.625,543624.1875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421928152,1421928152,0.01,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0,1,2,4,5,1,1,1,,0
8407,59.166.0.6,14879,149.171.126.6,6881,tcp,FIN,0.340804,10856,447154,31,29,18,161,-,253471.2031,10467295.0,186,360,255,255,56800425,60354665,58,1242,0,0,105.04846599999999,63.784252,1421928152,1421928152,1.8402759999999998,0.947908,0.000651,0.000502,0.000149,0,0,0,0,0,7,12,7,12,6,1,7,,0
8408,59.166.0.6,38530,149.171.126.4,53,udp,CON,0.001076,132,164,31,29,0,0,dns,490706.3125,609665.375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421928152,1421928152,0.008,0.008,0.0,0.0,0.0,0,0,0,0,0,2,2,7,12,2,1,4,,0
8409,59.166.0.6,44425,149.171.126.3,53,udp,CON,0.001047,130,162,31,29,0,0,dns,496657.0938,618911.125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421928152,1421928152,0.01,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0,2,4,4,12,2,1,1,,0
8410,59.166.0.6,62839,149.171.126.6,6881,tcp,FIN,0.018907,1540,1644,31,29,4,4,-,610990.6875,657111.125,16,18,255,255,2202190821,62890611,96,91,0,0,76.047823,2.096121,1421928152,1421928152,1.239,1.0843530000000001,0.0006,0.000469,0.000131,0,0,0,0,0,7,12,7,12,6,1,7,,0
8411,59.166.0.2,10672,149.171.126.0,32948,tcp,FIN,0.004275,8928,320,31,29,4,1,ftp-data,15515321.0,499649.0938,14,6,255,255,4169671828,4184662998,638,53,0,0,17.192749,1.190991,1421928152,1421928152,0.328846,0.7288,0.000651,0.0005009999999999999,0.00015,0,0,0,0,0,3,3,4,5,1,1,4,,0
8412,59.166.0.4,22375,149.171.126.2,80,tcp,FIN,0.003958,1032,822,31,29,2,2,http,1825164.25,1495705.0,8,10,255,255,2566377869,417817937,129,82,1,82,32.694568,0.690137,1421928152,1421928152,0.514714,0.380556,0.000677,0.000529,0.000148,0,0,1,0,0,2,1,4,8,1,1,2,,0
8413,59.166.0.4,25328,149.171.126.7,6881,tcp,FIN,0.018447,1540,1644,31,29,4,4,-,626226.4375,673497.0,16,18,255,255,416800190,420848415,96,91,0,0,73.361048,2.242325,1421928152,1421928152,1.208133,1.0574709999999998,0.000588,0.00046399999999999995,0.000124,0,0,0,0,0,14,8,5,8,5,1,5,,0
8414,59.166.0.6,12928,149.171.126.4,41036,tcp,FIN,0.22195,8928,320,31,29,4,1,ftp-data,298842.0938,9623.789062,14,6,255,255,2144283928,2451013095,638,53,0,0,1588.8180300000001,68.256211,1421928152,1421928152,17.073078,44.200801,0.001044,0.0008039999999999999,0.00023999999999999998,0,0,0,0,0,3,3,7,12,1,1,4,,0
8415,59.166.0.6,35386,149.171.126.6,6881,tcp,FIN,0.013915,1540,1644,31,29,4,4,-,830183.3125,892849.5,16,18,255,255,2202185814,63431183,96,91,0,0,63.103086,1.464277,1421928152,1421928152,0.9053329999999999,0.790118,0.000612,0.00047999999999999996,0.000132,0,0,0,0,0,7,12,7,12,6,1,7,,0
8416,59.166.0.6,37963,149.171.126.4,21,tcp,FIN,0.8467370000000001,2934,3742,31,29,11,15,ftp,27191.441410000003,34702.62891,52,54,255,255,4293861940,4294885571,56,69,0,0,1423.9144529999999,52.925968999999995,1421928152,1421928153,16.596099,15.966,0.000679,0.000536,0.000143,0,0,0,1,1,1,1,10,2,1,1,1,,0
8417,59.166.0.1,49260,149.171.126.6,111,udp,CON,0.004515,568,320,31,29,0,0,-,754817.25,425249.1563,4,4,0,0,0,0,142,80,0,0,1.66736,1.427886,1421928153,1421928153,1.186,1.014667,0.0,0.0,0.0,0,0,0,0,0,7,12,4,4,1,1,3,,0
8418,59.166.0.3,50871,149.171.126.3,57036,tcp,FIN,0.031795,2230,14042,31,29,7,11,-,544739.75,3435005.75,34,36,255,255,716797058,2898650301,66,390,0,0,62.126332999999995,61.081224,1421928153,1421928153,0.953242,0.8923139999999999,0.000711,0.000558,0.000153,0,0,0,0,0,6,4,2,4,1,1,1,,0
8419,59.166.0.7,30997,149.171.126.3,31232,tcp,FIN,0.116096,4014,60268,31,29,7,28,-,272533.0938,4093715.75,68,70,255,255,2926373950,777039815,59,861,0,0,93.246724,91.64920500000001,1421928153,1421928153,1.7278209999999998,1.6742029999999999,0.000714,0.000575,0.000139,0,0,0,0,0,6,4,2,2,1,1,1,,0
8420,59.166.0.9,47582,149.171.126.4,6881,tcp,FIN,0.018703,1540,1644,31,29,4,4,-,617654.875,664278.4375,16,18,255,255,2802188399,662029250,96,91,0,0,74.552214,2.120677,1421928153,1421928153,1.225333,1.072647,0.000583,0.00046100000000000004,0.000122,0,0,0,0,0,14,19,10,8,6,1,6,,0
8421,59.166.0.9,51373,149.171.126.0,80,tcp,FIN,0.004033,1044,822,31,29,2,2,http,1813042.25,1467889.875,8,10,255,255,656797236,657843380,131,82,1,82,33.151362,0.713399,1421928153,1421928153,0.524143,0.39022199999999996,0.000671,0.0005139999999999999,0.000157,0,0,1,0,0,2,1,1,8,1,1,1,,0
8422,59.166.0.1,6296,149.171.126.6,4738,tcp,FIN,0.005138,4256,2456,31,29,7,7,-,6259245.0,3612300.5,18,18,255,255,896799546,3045234204,236,136,0,0,14.325726999999999,0.35076999999999997,1421928153,1421928153,0.283588,0.27417600000000003,0.000614,0.00047400000000000003,0.00014,0,0,0,0,0,7,12,4,4,1,1,3,,0
8423,59.166.0.3,51287,149.171.126.2,12466,tcp,FIN,0.060164999999999996,3806,51314,31,29,7,26,-,498229.875,6719787.5,64,66,255,255,716793601,717107598,59,777,0,0,59.905936,58.727003,1421928153,1421928153,0.94673,0.916431,0.000722,0.000586,0.000136,0,0,0,0,0,6,4,2,4,1,1,1,,0
8424,59.166.0.1,62348,149.171.126.2,22,tcp,FIN,0.0070420000000000005,3728,5474,31,29,7,7,ssh,4103379.75,5959670.5,32,24,255,255,536793767,2686676119,117,228,0,0,14.942366,0.363176,1421928153,1421928153,0.227161,0.275565,0.000704,0.0005679999999999999,0.000136,0,0,0,0,0,1,1,2,4,1,1,1,,0
8425,59.166.0.3,48248,149.171.126.8,32523,tcp,FIN,0.245962,3806,51314,31,29,7,26,-,121872.4844,1643733.625,64,66,255,255,2982181378,2982497974,59,777,0,0,234.04725200000001,229.232476,1421928153,1421928153,3.8989519999999995,3.7748459999999997,0.000721,0.000586,0.000135,0,0,0,0,0,6,4,3,4,1,1,2,,0
8426,59.166.0.9,31735,149.171.126.4,6881,tcp,FIN,0.45281899999999997,10856,447154,31,29,18,161,-,190769.3906,7877973.5,186,360,255,255,656799347,2809928138,58,1242,0,0,126.278246,77.27534399999999,1421928153,1421928153,2.4458919999999997,1.259808,0.000712,0.000545,0.000167,0,0,0,0,0,14,19,10,8,6,1,6,,0
8427,59.166.0.4,62275,149.171.126.7,6881,tcp,FIN,0.33329899999999996,12346,501566,31,29,19,180,-,294966.375,12008749.0,214,400,255,255,2566380024,2569851301,58,1254,0,0,85.50907600000001,52.455716,1421928152,1421928153,1.563258,0.83401,0.000669,0.000523,0.000146,0,0,0,0,0,14,8,2,2,1,1,1,,0
8428,59.166.0.6,27848,149.171.126.6,5190,tcp,FIN,0.004654,1064,2260,31,29,4,4,-,1677696.625,3561667.25,12,12,255,255,2746376206,597110338,89,188,0,0,19.795594,0.482371,1421928153,1421928153,0.392,0.369273,0.00073,0.0005809999999999999,0.000149,0,0,0,0,0,7,12,4,2,1,1,1,,0
8429,59.166.0.8,3813,149.171.126.4,5190,tcp,FIN,0.004208,1064,2260,31,29,4,4,-,1855513.375,3939163.5,12,12,255,255,956793570,3106622923,89,188,0,0,17.616086,0.413685,1421928153,1421928153,0.349636,0.332727,0.000681,0.000544,0.00013700000000000002,0,0,0,0,0,2,19,10,1,1,1,1,,0
8430,59.166.0.9,57857,149.171.126.8,53,udp,CON,0.0010220000000000001,132,164,31,29,0,0,dns,516634.0625,641878.6875,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421928153,1421928153,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,1,1,3,8,1,1,1,,0
8431,175.45.176.2,62780,149.171.126.13,179,tcp,FIN,1.7232880000000002,135649,956,254,252,53,1,-,624099.9375,4238.40918,112,22,255,255,3140485645,3802098018,1211,43,0,0,1567.32719,93.937289,1421928151,1421928153,15.252829,78.432,0.148572,0.076209,0.072363,0,1,0,0,0,2,2,1,1,1,1,1,,0
8432,59.166.0.9,32654,149.171.126.4,6881,tcp,FIN,0.018655,1540,1644,31,29,4,4,-,619244.1875,665987.6875,16,18,255,255,656800275,660939057,96,91,0,0,74.234804,2.283096,1421928153,1421928153,1.2222,1.069706,0.000601,0.00046399999999999995,0.00013700000000000002,0,0,0,0,0,14,19,10,8,6,1,6,,0
8433,59.166.0.7,32797,149.171.126.7,52090,tcp,FIN,0.22385300000000002,4222,63402,31,29,7,30,-,148811.9375,2235252.5,72,74,255,255,776796520,2992127132,59,857,0,0,190.734038,189.31696399999998,1421928153,1421928153,3.1482959999999998,3.1017919999999997,0.000654,0.000521,0.000133,0,0,0,0,0,6,8,2,2,1,1,1,,0
8434,59.166.0.9,46330,149.171.126.4,6881,tcp,FIN,0.018715,1540,1644,31,29,4,4,-,617258.875,663852.5625,16,18,255,255,2802189211,662560188,96,91,0,0,75.307108,2.067686,1421928153,1421928153,1.226533,1.073706,0.000579,0.000458,0.000121,0,0,0,0,0,14,19,10,8,6,1,6,,0
8435,175.45.176.1,27265,149.171.126.11,445,tcp,FIN,1.037366,1106,810,254,252,3,2,-,7819.804687999999,5621.930664,12,10,255,255,1296052862,845129949,92,81,0,0,5535.110908,143.0295,1421928152,1421928153,88.433544,105.503336,0.15713,0.087826,0.06930399999999999,0,1,0,0,0,7,4,1,2,1,1,1,,0
8436,59.166.0.4,21302,149.171.126.4,143,tcp,FIN,0.7780100000000001,7818,14598,31,29,30,32,-,79731.625,148923.5313,122,126,255,255,356797685,357867421,64,116,0,0,409.62924300000003,406.193432,1421928152,1421928153,6.42662,6.219752,0.0006929999999999999,0.000534,0.00015900000000000002,0,0,0,0,0,14,19,10,2,1,1,1,,0
8437,59.166.0.3,42362,149.171.126.8,49306,tcp,FIN,0.033023000000000004,2230,14042,31,29,7,11,-,524482.9375,3307270.75,34,36,255,255,2982187758,3130123065,66,390,0,0,63.558525,62.224951000000004,1421928153,1421928153,0.9908790000000001,0.9279139999999999,0.000679,0.000543,0.000136,0,0,0,0,0,6,4,3,4,1,1,2,,0
8438,59.166.0.9,50336,149.171.126.4,6881,tcp,FIN,0.013845,1540,1644,31,29,4,4,-,834380.625,897363.625,16,18,255,255,2802184933,2812676146,96,91,0,0,62.844168999999994,1.456856,1421928153,1421928153,0.901467,0.786941,0.000587,0.00046399999999999995,0.000123,0,0,0,0,0,14,19,10,8,6,1,6,,0
8439,59.166.0.9,52914,149.171.126.4,6881,tcp,FIN,0.018708000000000002,1540,1644,31,29,4,4,-,617489.875,664100.9375,16,18,255,255,656801107,661479410,96,91,0,0,74.00860300000001,2.1951490000000002,1421928153,1421928153,1.2262,1.071882,0.0006129999999999999,0.00047999999999999996,0.000133,0,0,0,0,0,14,19,10,8,6,1,6,,0
8440,59.166.0.0,59177,149.171.126.4,53,udp,CON,0.001016,146,178,31,29,0,0,dns,574803.125,700787.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928153,1421928153,0.01,0.002,0.0,0.0,0.0,0,0,0,0,0,3,2,10,1,1,1,1,,0
8441,59.166.0.1,48976,149.171.126.6,42159,udp,CON,0.001652,528,304,31,29,0,0,-,1917675.5,1104116.25,4,4,0,0,0,0,132,76,0,0,0.599862,0.28166599999999997,1421928153,1421928153,0.427667,0.20366700000000001,0.0,0.0,0.0,0,0,0,0,0,7,12,4,4,1,1,3,,0
8442,175.45.176.1,59518,149.171.126.11,445,tcp,FIN,0.8830870000000001,1106,704,254,252,3,2,-,9185.958008,5580.424316,12,8,255,255,1339006504,2934794617,92,88,0,0,3896.173661,152.668031,1421928153,1421928154,80.192094,112.33828899999999,0.179849,0.096718,0.083131,0,1,0,0,0,7,4,1,1,1,1,1,,0
8443,59.166.0.0,25108,149.171.126.8,80,tcp,FIN,1.046036,1684,10168,31,29,3,5,http,11961.34766,73450.625,14,18,255,255,2622184442,477786307,120,565,1,3924,8920.541806000001,7814.568584000001,1421928153,1421928154,80.436844,61.503999,0.0005740000000000001,0.000465,0.000109,0,0,1,0,0,2,1,1,1,1,1,1,,0
8444,59.166.0.1,17306,149.171.126.6,62860,tcp,FIN,0.040171,3806,51314,31,29,7,26,-,746209.9375,10064375.0,64,66,255,255,1376794154,3526682814,59,777,0,0,44.890987,43.646091,1421928154,1421928154,0.6319520000000001,0.609046,0.000708,0.000573,0.000135,0,0,0,0,0,7,12,1,1,1,1,1,,0
8445,59.166.0.7,44900,149.171.126.1,53,udp,CON,0.001077,146,178,31,29,0,0,dns,542246.9375,661095.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928154,1421928154,0.011000000000000001,0.008,0.0,0.0,0.0,0,0,0,0,0,2,1,1,1,1,1,1,,0
8446,59.166.0.9,17839,149.171.126.9,12995,udp,CON,0.001738,520,304,31,29,0,0,-,1795166.875,1049482.125,4,4,0,0,0,0,130,76,0,0,0.630739,0.300289,1421928154,1421928154,0.45,0.218333,0.0,0.0,0.0,0,0,0,0,0,14,2,1,1,1,1,1,,0
8447,59.166.0.9,58652,149.171.126.0,53,udp,CON,0.001085,146,178,31,29,0,0,dns,538248.875,656221.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928154,1421928154,0.01,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0,6,5,3,5,3,2,2,,0
8448,175.45.176.3,7680,149.171.126.14,80,tcp,FIN,1.652225,68179,612,254,252,27,1,-,324619.2188,2755.072754,60,14,255,255,1059030232,451701461,1136,44,0,0,2946.104855,188.46243700000002,1421928152,1421928154,27.993238,119.823695,0.142775,0.09451,0.048264999999999995,0,1,0,0,0,2,3,1,1,1,1,1,,0
8449,59.166.0.0,9059,149.171.126.6,53,udp,CON,0.000981,146,178,31,29,0,0,dns,595310.875,725790.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928154,1421928154,0.008,0.002,0.0,0.0,0.0,0,0,0,0,0,2,1,1,1,1,1,1,,0
8450,59.166.0.7,26008,149.171.126.1,6881,tcp,FIN,0.233356,11064,447154,31,29,18,161,-,377311.9063,15286926.0,190,360,255,255,3642187817,3645707455,58,1242,0,0,70.8489,38.433292,1421928154,1421928154,1.232989,0.64849,0.000718,0.000544,0.000174,0,0,0,0,0,8,7,6,8,6,1,6,,0
8451,59.166.0.1,18938,149.171.126.4,16909,tcp,FIN,0.032751999999999996,2230,14042,31,29,7,11,-,528822.6875,3334636.0,34,36,255,255,3526378359,1401270674,66,390,0,0,63.190886,62.422093999999994,1421928154,1421928154,0.9827879999999999,0.919429,0.000727,0.000566,0.000161,0,0,0,0,0,2,4,2,1,1,1,1,,0
8452,59.166.0.2,6909,149.171.126.4,4864,tcp,FIN,0.033583,2230,14042,31,29,7,11,-,515737.125,3252121.5,34,36,255,255,3166377193,3219526637,66,390,0,0,64.341472,61.400452,1421928154,1421928154,1.007364,0.9439709999999999,0.000676,0.000541,0.000135,0,0,0,0,0,10,4,2,4,1,1,1,,0
8453,59.166.0.3,24275,149.171.126.2,53,udp,CON,0.0010539999999999998,146,178,31,29,0,0,dns,554079.6875,675521.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928154,1421928154,0.011000000000000001,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0,4,4,3,1,1,1,1,,0
8454,59.166.0.8,11732,149.171.126.8,6697,tcp,FIN,0.025065999999999998,3806,51314,31,29,7,26,-,1195882.875,16129259.0,64,66,255,255,3346374901,1197080042,59,777,0,0,0.0,20.876655,1421928154,1421928154,0.392048,0.376015,0.0007559999999999999,0.000621,0.000135,0,0,0,0,0,6,3,1,2,1,1,1,,0
8455,59.166.0.2,22477,149.171.126.0,53,udp,CON,0.0011220000000000002,146,178,31,29,0,0,dns,520499.0938,634581.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928154,1421928154,0.006999999999999999,0.008,0.0,0.0,0.0,0,0,0,0,0,2,5,3,4,1,1,1,,0
8456,59.166.0.7,28795,149.171.126.1,6881,tcp,FIN,0.018581,1540,1644,31,29,4,4,-,621710.375,668640.0625,16,18,255,255,3642190621,3651564897,96,91,0,0,74.107312,2.0786990000000003,1421928154,1421928154,1.2174,1.065882,0.0005769999999999999,0.000455,0.000122,0,0,0,0,0,8,7,6,8,6,1,6,,0
8457,59.166.0.9,13448,149.171.126.7,53,udp,CON,0.001084,146,178,31,29,0,0,dns,538745.375,656826.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928154,1421928154,0.011000000000000001,0.008,0.0,0.0,0.0,0,0,0,0,0,6,6,2,5,3,1,1,,0
8458,59.166.0.9,58652,149.171.126.0,53,udp,CON,0.001085,146,178,31,29,0,0,dns,538248.875,656221.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928154,1421928154,0.01,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0,6,5,3,5,3,2,2,,0
8459,59.166.0.2,5387,149.171.126.2,44003,tcp,FIN,0.087982,3806,51314,31,29,7,26,-,340706.0625,4595212.5,64,66,255,255,1016793126,1017104632,59,777,0,0,81.935996,80.92955699999999,1421928153,1421928154,1.391302,1.365469,0.000718,0.0005809999999999999,0.00013700000000000002,0,0,0,0,0,10,3,3,4,1,1,1,,0
8460,59.166.0.7,25054,149.171.126.1,6881,tcp,FIN,0.013572999999999998,1540,1644,31,29,4,4,-,851101.4375,915346.625,16,18,255,255,3642186786,1503048057,96,91,0,0,60.802749,1.428827,1421928154,1421928154,0.8846,0.770824,0.000593,0.000466,0.000127,0,0,0,0,0,8,7,6,8,6,1,6,,0
8461,59.166.0.9,19009,149.171.126.9,63728,tcp,FIN,0.00479,3688,2456,31,29,7,7,-,5818789.0,3874739.0,18,18,255,255,1316799636,3465349965,205,136,0,0,12.944276,0.329547,1421928154,1421928154,0.262353,0.249941,0.00067,0.000538,0.000132,0,0,0,0,0,13,9,2,5,1,1,2,,0
8462,59.166.0.7,26903,149.171.126.1,6881,tcp,FIN,0.018403,1540,1644,31,29,4,4,-,627723.75,675107.375,16,18,255,255,3642188707,3646304001,96,91,0,0,72.546612,2.225841,1421928154,1421928154,1.202667,1.054823,0.000586,0.00046399999999999995,0.000122,0,0,0,0,0,8,7,6,8,6,1,6,,0
8463,59.166.0.7,27871,149.171.126.1,6881,tcp,FIN,0.018571999999999998,1540,1644,31,29,4,4,-,622011.625,668964.0,16,18,255,255,3642189685,3646832541,96,91,0,0,72.928375,2.137366,1421928154,1421928154,1.208333,1.065,0.000586,0.00046100000000000004,0.000125,0,0,0,0,0,8,7,6,8,6,1,6,,0
8464,59.166.0.7,51277,149.171.126.1,6881,tcp,FIN,0.018622,1540,1644,31,29,4,4,-,620341.5625,667167.875,16,18,255,255,3642191508,3652089521,96,91,0,0,75.27047900000001,2.023698,1421928154,1421928154,1.220467,1.067882,0.000589,0.000465,0.000124,0,0,0,0,0,8,7,6,8,6,1,6,,0
8465,59.166.0.8,13174,149.171.126.7,11270,tcp,FIN,0.008801,2230,14042,31,29,7,11,-,1967958.125,12409499.0,34,36,255,255,1196797260,1212155970,66,390,0,0,14.745748,13.658054000000002,1421928154,1421928154,0.256939,0.236314,0.000663,0.000526,0.00013700000000000002,0,0,0,0,0,6,8,2,2,1,1,1,,0
8466,59.166.0.9,16094,149.171.126.9,111,udp,CON,0.004636,568,304,31,29,0,0,-,735116.5,393442.625,4,4,0,0,0,0,142,76,0,0,1.760934,1.4342489999999999,1421928154,1421928154,1.251667,1.020667,0.0,0.0,0.0,0,0,0,0,0,13,9,2,5,1,1,2,,0
8467,59.166.0.2,62117,149.171.126.5,25,tcp,FIN,0.040836000000000004,37484,3380,31,29,18,8,smtp,7202272.5,646488.4375,52,42,255,255,1556797497,1557871281,721,80,0,0,50.806239,2.3390880000000003,1421928154,1421928154,0.792745,0.983512,0.000644,0.000505,0.000139,0,0,0,0,0,1,2,1,4,1,1,1,,0
8468,59.166.0.7,23973,149.171.126.3,80,tcp,FIN,0.004004,1044,822,31,29,2,2,http,1826173.75,1478521.375,8,10,255,255,1496799148,3647415573,131,82,1,82,32.921758000000004,0.750516,1421928154,1421928154,0.521,0.384556,0.000696,0.000536,0.00016,0,0,1,0,0,2,4,1,8,1,1,1,,0
8469,59.166.0.7,59992,149.171.126.2,53,udp,CON,0.001044,132,164,31,29,0,0,dns,505747.125,628352.5,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421928154,1421928154,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,1,4,3,8,1,1,1,,0
8470,59.166.0.9,34753,149.171.126.1,80,tcp,FIN,1.179964,1684,10168,31,29,3,5,http,10603.71387,65113.85547,14,18,255,255,3402184037,1257867563,120,565,1,3924,8898.492924,7792.079059000001,1421928154,1421928155,90.738156,69.376882,0.0007469999999999999,0.00055,0.000197,0,0,1,0,0,4,4,3,5,3,1,3,,0
8471,59.166.0.1,31587,149.171.126.2,53,udp,CON,0.0010960000000000002,146,178,31,29,0,0,dns,532846.75,649635.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928155,1421928155,0.011000000000000001,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0,2,4,2,3,1,1,2,,0
8472,175.45.176.2,36683,149.171.126.13,179,tcp,FIN,1.6448619999999998,135649,870,254,252,53,1,-,653856.625,4022.2216799999997,112,20,255,255,1098816846,4051208105,1211,44,0,0,1493.1161710000001,102.38920300000001,1421928153,1421928155,14.811063,83.151898,0.14740599999999998,0.064965,0.082441,0,1,0,0,0,2,2,1,1,1,1,1,,0
