srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
507,175.45.176.1,12573,149.171.126.16,2401,tcp,FIN,0.256495,1432,2172,254,252,2,2,-,40203.51172,59291.60547,10,8,255,255,2683298052,3947710837,143,272,0,0,1402.2533,50.652772999999996,1421927752,1421927753,28.499444,35.52357,0.052333000000000005,0.007058,0.045275,0,1,0,0,0,1,1,1,1,1,1,1,Generic,1
508,175.45.176.2,63685,149.171.126.13,179,tcp,FIN,0.163778,484,268,254,252,2,1,-,21297.12109,10941.63965,10,6,255,255,2056985733,1352530591,48,45,0,0,899.585593,49.982488000000004,1421927755,1421927755,17.265444,31.209,0.052916,0.007722,0.045194,0,1,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
509,175.45.176.3,55429,149.171.126.16,80,tcp,FIN,0.20859,804,1286,62,252,2,2,http,27767.39063,43185.19531,10,8,255,255,826831132,3238540770,80,161,1,223,1195.638966,35.440965000000006,1421927754,1421927755,23.039667,22.442142999999998,0.08664,0.051484,0.035156,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
510,175.45.176.2,30451,149.171.126.13,179,tcp,FIN,0.177208,484,268,254,252,2,1,-,19683.08398,10112.41016,10,6,255,255,3022548017,818468755,48,45,0,0,963.840735,35.506,1421927756,1421927756,18.431444,24.2894,0.067637,0.05575,0.011887,0,1,0,0,0,4,4,3,3,3,1,3, Fuzzers,1
511,175.45.176.2,48413,149.171.126.13,179,tcp,FIN,0.187726,484,268,254,252,2,1,-,18580.27148,9545.827148,10,6,255,255,2245594573,1184849973,48,45,0,0,1093.450949,55.321723,1421927755,1421927756,20.193111,33.309199,0.078695,0.021169,0.057526,0,1,0,0,0,4,4,3,3,3,1,3, Fuzzers,1
512,175.45.176.2,58077,149.171.126.13,179,tcp,FIN,0.196917,484,268,254,252,2,1,-,17713.04688,9100.28125,10,6,255,255,3542242205,3012082544,48,45,0,0,1113.433546,53.976527000000004,1421927756,1421927756,20.952333,34.001199,0.045880000000000004,0.0269,0.01898,0,1,0,0,0,13,13,1,1,1,1,1, Fuzzers,1
513,175.45.176.2,64746,149.171.126.13,179,tcp,FIN,0.194929,484,268,254,252,2,1,-,17893.69336,9193.09082,10,6,255,255,3285943079,367944407,48,45,0,0,1147.3273390000002,58.888172,1421927756,1421927756,20.824778,33.714801,0.041504,0.026344,0.01516,0,1,0,0,0,4,4,3,3,3,1,3, Fuzzers,1
514,175.45.176.3,29354,149.171.126.14,111,udp,INT,5e-06,168,0,254,0,0,0,-,134400000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927756,1421927756,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
515,175.45.176.2,7261,149.171.126.13,179,tcp,FIN,0.176713,484,268,254,252,2,1,-,19738.21875,10140.73633,10,6,255,255,1525420745,3975595819,48,45,0,0,1071.96838,38.618688,1421927757,1421927757,18.588889,25.511,0.089318,0.049147,0.040171,0,1,0,0,0,13,13,5,5,5,1,5, Fuzzers,1
516,175.45.176.2,50737,149.171.126.13,179,tcp,FIN,0.18003,484,268,254,252,2,1,-,19374.54883,9953.896484,10,6,255,255,3270758728,2429790616,48,45,0,0,1027.830655,46.35184,1421927756,1421927757,19.058667,28.2684,0.048531,0.038676999999999996,0.009854,0,1,0,0,0,13,13,5,5,5,1,5, Fuzzers,1
517,175.45.176.2,43558,149.171.126.13,179,tcp,FIN,0.30771,484,268,254,252,2,1,-,11335.34863,5823.665527,10,6,255,255,1963391905,4269063687,48,45,0,0,1814.236014,78.173016,1421927757,1421927757,32.674556,48.535398,0.124275,0.065022,0.059253,0,1,0,0,0,13,13,5,5,5,2,5, Fuzzers,1
518,175.45.176.2,43558,149.171.126.13,179,tcp,FIN,0.30771,484,268,254,252,2,1,-,11335.34863,5823.665527,10,6,255,255,1963391905,4269063687,48,45,0,0,1814.236014,78.173016,1421927757,1421927757,32.674556,48.535398,0.124275,0.065022,0.059253,0,1,0,0,0,13,13,5,5,5,2,5, Fuzzers,1
519,175.45.176.2,60467,149.171.126.13,179,tcp,FIN,0.177824,484,268,254,252,2,1,-,19614.90039,10077.37988,10,6,255,255,47998302,3951212989,48,45,0,0,983.344835,48.062926000000004,1421927757,1421927757,18.650111,30.98,0.038911,0.022915,0.015996,0,1,0,0,0,13,13,5,5,5,1,5, Fuzzers,1
520,175.45.176.2,64622,149.171.126.13,179,tcp,FIN,0.293786,484,268,254,252,2,1,-,11872.58789,6099.678223,10,6,255,255,3484121606,1729566195,48,45,0,0,1693.367132,88.14828100000001,1421927758,1421927758,31.209111,52.330397999999995,0.057849,0.03213,0.025719,0,1,0,0,0,13,13,2,3,2,1,2, Fuzzers,1
521,175.45.176.2,45302,149.171.126.15,25,tcp,FIN,0.763129,6587,1794,62,252,9,8,smtp,66180.16406,17873.78125,24,20,255,255,919397419,191945599,274,90,0,0,1624.998233,44.806031,1421927757,1421927758,33.16826,38.725316,0.059551,0.027343,0.032208,0,1,0,0,0,1,1,1,3,1,1,1,Exploits,1
522,175.45.176.2,53916,149.171.126.13,179,tcp,FIN,0.199097,484,268,254,252,2,1,-,17519.09961,9000.638672,10,6,255,255,2959364568,2656995831,48,45,0,0,1029.9787390000001,50.502668,1421927758,1421927758,20.009110999999997,34.703801,0.048531,0.025574,0.022956999999999998,0,1,0,0,0,13,13,2,3,2,1,2, Fuzzers,1
523,175.45.176.2,43471,149.171.126.13,179,tcp,FIN,0.240052,484,268,254,252,2,1,-,14530.18555,7465.049316,10,6,255,255,2353336785,2199850315,48,45,0,0,1295.350772,58.595934,1421927759,1421927759,25.174,37.897397999999995,0.068114,0.050554,0.01756,0,1,0,0,0,13,13,4,4,3,1,4, Fuzzers,1
524,175.45.176.2,19998,149.171.126.13,80,tcp,FIN,0.23331,966,268,254,252,2,1,http,29831.554689999997,7680.768066,10,6,255,255,677655810,411602418,97,45,1,0,1311.410221,63.981465,1421927759,1421927759,24.706556,40.190199,0.098336,0.032347,0.06598899999999999,0,1,1,0,0,1,1,4,4,1,1,4,Exploits,1
525,175.45.176.2,62554,149.171.126.13,179,tcp,FIN,0.323281,484,268,254,252,2,1,-,10789.375979999999,5543.165527,10,6,255,255,2017125565,434308854,48,45,0,0,1903.3583879999999,93.547844,1421927759,1421927759,34.481778000000006,55.570199,0.078286,0.045418,0.032868,0,1,0,0,0,13,13,4,4,3,1,4, Fuzzers,1
526,175.45.176.2,22910,149.171.126.13,179,tcp,FIN,0.228163,484,268,254,252,2,1,-,15287.31641,7854.03418,10,6,255,255,1094206567,677963671,48,45,0,0,1218.55925,59.823266000000004,1421927759,1421927759,24.139,38.615199,0.07092999999999999,0.035079,0.035851,0,1,0,0,0,13,13,4,4,3,1,4, Fuzzers,1
527,175.45.176.2,47229,149.171.126.13,179,tcp,FIN,0.276434,484,268,254,252,2,1,-,12617.83984,6482.560059,10,6,255,255,1519031522,2207059150,48,45,0,0,1439.358078,68.410664,1421927759,1421927760,28.352666999999997,46.543,0.063804,0.043708,0.020096,0,1,0,0,0,13,13,2,2,2,1,2, Fuzzers,1
528,175.45.176.2,4145,149.171.126.13,179,tcp,FIN,0.25797600000000004,484,268,254,252,2,1,-,13520.6377,6946.382812000001,10,6,255,255,2652901902,1646647249,48,45,0,0,1190.956133,55.71382,1421927760,1421927760,23.538110999999997,43.669801,0.064849,0.039616000000000005,0.025233000000000002,0,1,0,0,0,12,12,1,1,1,1,1, Fuzzers,1
529,175.45.176.2,64926,149.171.126.13,179,tcp,FIN,0.255524,486,268,254,252,2,1,-,13712.99707,7013.039551000001,10,6,255,255,1292888211,4107344886,49,45,0,0,1308.88651,60.032316,1421927760,1421927760,26.674,44.180398,0.060282,0.03461,0.025672000000000004,0,1,0,0,0,13,13,2,2,2,1,2, Fuzzers,1
530,175.45.176.2,10857,149.171.126.17,631,tcp,FIN,0.298669,866,268,254,252,2,1,http,20892.69336,5999.953125,10,6,255,255,4060905359,3226700423,87,45,1,0,1452.060391,73.790883,1421927761,1421927761,29.259,52.456398,0.084726,0.036375,0.048351,0,1,1,0,0,1,1,1,5,1,1,1,Exploits,1
531,175.45.176.2,52038,149.171.126.13,179,tcp,FIN,0.304673,486,268,254,252,2,1,-,11500.85547,5881.716309,10,6,255,255,967170901,1576337187,49,45,0,0,1791.214231,76.612047,1421927760,1421927761,33.765,53.214801,0.078139,0.038587,0.039552,0,1,0,0,0,12,12,4,5,4,1,4, Fuzzers,1
532,175.45.176.1,9656,149.171.126.18,25,tcp,FIN,1.091795,12805,1670,62,252,11,8,smtp,90478.52344,11628.55664,28,20,255,255,4230074330,864293026,457,84,0,0,2186.989246,64.951941,1421927760,1421927761,40.436852,56.234843999999995,0.059785000000000005,0.022471,0.037314,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
533,175.45.176.2,64223,149.171.126.13,179,tcp,FIN,0.25836,486,268,254,252,2,1,-,13562.4707,6936.058105,10,6,255,255,1473526558,2033502767,49,45,0,0,1448.1773210000001,72.587289,1421927761,1421927761,28.601556,45.541000000000004,0.06867999999999999,0.030643,0.038037,0,1,0,0,0,12,12,4,5,4,2,4, Fuzzers,1
534,175.45.176.2,64223,149.171.126.13,179,tcp,FIN,0.25836,486,268,254,252,2,1,-,13562.4707,6936.058105,10,6,255,255,1473526558,2033502767,49,45,0,0,1448.1773210000001,72.587289,1421927761,1421927761,28.601556,45.541000000000004,0.06867999999999999,0.030643,0.038037,0,1,0,0,0,12,12,4,5,4,2,4, Fuzzers,1
535,175.45.176.2,53983,149.171.126.13,179,tcp,FIN,0.3237,486,268,254,252,2,1,-,10824.83789,5535.989746,10,6,255,255,2123264792,135606286,49,45,0,0,1873.7136440000002,85.92013299999999,1421927761,1421927761,35.859111,55.120602000000005,0.088252,0.048085,0.040167,0,1,0,0,0,12,12,4,5,4,1,4, Fuzzers,1
536,175.45.176.2,62290,149.171.126.13,179,tcp,FIN,0.480666,486,354,254,252,2,1,-,7289.885254000001,5159.507812,10,8,255,255,3579948177,1672967946,49,44,0,0,3647.6063710000003,107.66096100000001,1421927762,1421927762,53.299443999999994,60.978715,0.109276,0.053803,0.055473,0,1,0,0,0,12,12,2,2,2,1,2, Fuzzers,1
537,175.45.176.0,19833,149.171.126.17,41523,tcp,FIN,0.51547,8860,354,254,252,4,1,-,127697.0469,4811.143066,14,8,255,255,2420702993,1422405766,633,44,0,0,2942.109684,112.49475,1421927762,1421927762,39.651539,62.571284999999996,0.078622,0.045351999999999996,0.03327,0,1,0,0,0,2,2,2,2,1,1,2,Generic,1
538,175.45.176.0,2736,149.171.126.17,41524,udp,INT,5e-06,254,0,254,0,0,0,-,203200000.0,0.0,2,0,0,0,0,0,127,0,0,0,0.0,0.0,1421927762,1421927762,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,2,2,2,2,1,1,2,Generic,1
539,175.45.176.2,49398,149.171.126.13,179,tcp,FIN,0.268323,486,268,254,252,2,1,-,13058.8877,6678.518066,10,6,255,255,1765269246,2370264866,49,45,0,0,1405.176953,67.730594,1421927762,1421927762,27.998889000000002,45.396801,0.084462,0.041331,0.043131,0,1,0,0,0,12,12,2,2,2,1,2, Fuzzers,1
540,175.45.176.2,45430,149.171.126.13,179,tcp,FIN,0.589091,486,354,254,252,2,1,-,5948.146973,4209.875977000001,10,8,255,255,1018539469,1963138067,49,44,0,0,4381.877211999999,117.943445,1421927762,1421927763,62.977222,78.14843,0.093667,0.042041,0.051626,0,1,0,0,0,12,12,2,2,2,1,2, Fuzzers,1
541,175.45.176.1,22395,149.171.126.10,80,tcp,FIN,0.246756,960,268,254,252,2,1,http,28011.476560000003,7262.234863,10,6,255,255,413520611,2629824103,96,45,1,0,1318.564766,62.961664,1421927763,1421927763,25.950444,41.522,0.061936,0.039135,0.022801,0,1,1,0,0,1,1,1,2,1,1,1,Exploits,1
542,175.45.176.1,30516,149.171.126.19,110,tcp,FIN,10.005402,11714,2279776,62,252,7,859,pop3,9331.759766,1821778.375,270,1722,255,255,3773147925,1250786559,43,1324,0,0,1978.2737739999998,768.069528,1421927753,1421927763,37.191895,5.809801,0.052476999999999996,0.006731,0.045745999999999995,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
543,175.45.176.2,17494,149.171.126.13,179,tcp,FIN,0.246858,486,268,254,252,2,1,-,14194.39551,7259.233887,10,6,255,255,1389097333,5014995,49,45,0,0,1217.879585,50.196984,1421927763,1421927763,24.588110999999998,37.953602000000004,0.07906200000000001,0.057079,0.021983000000000003,0,1,0,0,0,12,12,2,2,2,1,2, Fuzzers,1
544,175.45.176.2,65410,149.171.126.13,179,tcp,FIN,0.26911799999999997,486,268,254,252,2,1,-,13020.31055,6658.788574,10,6,255,255,2382057446,2015265146,49,45,0,0,1551.480137,71.05377299999999,1421927764,1421927764,27.559333000000002,45.903,0.10543399999999999,0.039592,0.065842,0,1,0,0,0,12,12,3,3,3,1,3, Fuzzers,1
545,175.45.176.2,64797,149.171.126.13,179,tcp,FIN,0.5110520000000001,486,354,254,252,2,1,-,6856.444823999999,4852.734863000001,10,8,255,255,2589402851,594932026,49,44,0,0,3654.9569030000002,111.104359,1421927764,1421927764,55.342,63.51685500000001,0.125533,0.066429,0.059104,0,1,0,0,0,12,12,3,3,3,2,3, Fuzzers,1
546,175.45.176.2,64797,149.171.126.13,179,tcp,FIN,0.5110520000000001,486,354,254,252,2,1,-,6856.444823999999,4852.734863000001,10,8,255,255,2589402851,594932026,49,44,0,0,3654.9569030000002,111.104359,1421927764,1421927764,55.342,63.51685500000001,0.125533,0.066429,0.059104,0,1,0,0,0,12,12,3,3,3,2,3, Fuzzers,1
547,175.45.176.2,53962,149.171.126.13,179,tcp,FIN,0.399002,486,268,254,252,2,1,-,8781.911133,4491.205566,10,6,255,255,785928944,1521514408,49,45,0,0,2134.698541,100.739437,1421927765,1421927765,40.688333,66.928203,0.10857,0.06435,0.044219999999999995,0,1,0,0,0,7,7,1,1,1,1,1, Fuzzers,1
548,175.45.176.3,19955,149.171.126.18,80,tcp,FIN,0.723544,1430,118304,62,252,2,45,http,15092.37891,1294141.0,22,94,255,255,3099039157,24706655,65,1259,1,57023,1641.467983,866.127179,1421927764,1421927765,34.454476,7.056882000000001,0.099755,0.048931,0.050824,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
549,175.45.176.1,44504,149.171.126.16,111,tcp,FIN,0.832118,564,354,254,252,2,1,-,4883.922852000001,2980.34668,10,8,255,255,4044649734,1443294014,56,44,0,0,5858.849705,150.631328,1421927766,1421927766,89.396889,110.9,0.08475099999999999,0.055807,0.028944,0,1,0,0,0,1,2,1,1,1,1,1,Reconnaissance,1
550,175.45.176.3,36320,149.171.126.14,111,tcp,FIN,0.8566379999999999,564,354,254,252,2,1,-,4744.127441,2895.0385739999997,10,8,255,255,1366010963,2199765561,56,44,0,0,6813.523742,170.495969,1421927765,1421927766,93.090222,118.16928899999999,0.059326,0.029442000000000003,0.029883999999999997,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
551,175.45.176.2,47681,149.171.126.13,179,tcp,FIN,0.361729,486,268,254,252,2,1,-,9686.80957,4953.984863000001,10,6,255,255,2237912594,177201242,49,45,0,0,2019.837905,96.984391,1421927766,1421927766,37.910333,64.09160200000001,0.079003,0.041263,0.037739999999999996,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
552,175.45.176.2,51980,149.171.126.13,179,tcp,FIN,0.46503900000000004,486,268,254,252,2,1,-,7534.851562000001,3853.440186,10,6,255,255,4047125876,340794304,49,45,0,0,2713.775104,133.039047,1421927765,1421927766,49.068444,79.583398,0.130644,0.067118,0.063526,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
553,175.45.176.2,54893,149.171.126.13,179,tcp,FIN,0.498529,486,268,254,252,2,1,-,7028.678711,3594.575439,10,6,255,255,250962054,3156273615,49,45,0,0,2983.5616800000003,141.929734,1421927766,1421927767,51.89,85.941602,0.127745,0.06881,0.058935,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
554,175.45.176.2,63072,149.171.126.13,179,tcp,FIN,0.51945,486,354,254,252,2,1,-,6745.596191,4774.280272999999,10,8,255,255,1023838423,3871178763,49,44,0,0,3651.270129,109.54821899999999,1421927767,1421927767,54.254889,65.30757,0.10744000000000001,0.062286,0.045154,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
555,175.45.176.2,30354,149.171.126.13,179,tcp,FIN,0.531323,486,354,254,252,2,1,-,6594.858397999999,4667.59375,10,8,255,255,926339640,490576520,49,44,0,0,3990.8670270000002,106.12924199999999,1421927767,1421927768,58.929221999999996,65.82956999999999,0.124727,0.070505,0.054222,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
556,175.45.176.2,4754,149.171.126.13,179,tcp,FIN,0.331974,486,268,254,252,2,1,-,10555.04395,5398.013184,10,6,255,255,2352355519,962032863,49,45,0,0,1964.0221780000002,87.914117,1421927768,1421927768,35.108111,56.212602000000004,0.15273299999999998,0.050907,0.101826,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
557,175.45.176.0,18158,149.171.126.16,111,tcp,FIN,0.8357399999999999,564,354,254,252,2,1,-,4862.756348,2967.4301760000003,10,8,255,255,333519427,82611587,56,44,0,0,6214.483185,151.574672,1421927768,1421927768,88.22255600000001,112.99043,0.080296,0.044802999999999996,0.035493000000000004,0,1,0,0,0,1,2,1,1,1,1,1,Reconnaissance,1
558,175.45.176.2,50422,149.171.126.13,179,tcp,FIN,0.482051,490,268,254,252,2,1,-,7318.727539,3717.448975,10,6,255,255,2074564294,1506512146,49,45,0,0,2691.770197,105.875805,1421927768,1421927769,51.576221999999994,68.781203,0.190172,0.13813399999999998,0.052038,0,1,0,0,0,8,8,2,2,2,1,2, Fuzzers,1
559,175.45.176.2,58401,149.171.126.13,179,tcp,FIN,0.404506,490,268,254,252,2,1,-,8721.75,4430.095215,10,6,255,255,3419286297,3389457434,49,45,0,0,2280.074751,99.999352,1421927769,1421927769,44.845889,64.863398,0.153339,0.080187,0.073152,0,1,0,0,0,8,8,2,2,2,1,2, Fuzzers,1
560,175.45.176.0,16982,149.171.126.14,110,tcp,FIN,3.178211,2676,366264,62,252,7,144,pop3,6625.11084,918781.0625,60,292,255,255,1731010384,3320053460,45,1254,0,0,2530.768279,1109.981827,1421927767,1421927770,53.867984,10.639869000000001,0.096509,0.049201,0.047307999999999996,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
561,175.45.176.3,37030,149.171.126.13,110,tcp,FIN,1.550194,944,2284,62,252,7,8,pop3,4629.098145,11198.59863,20,20,255,255,1407013518,2436294138,47,114,0,0,4461.262995,111.450875,1421927769,1421927770,81.589161,77.960789,0.105675,0.044284,0.061390999999999994,0,1,0,0,0,1,1,2,1,1,1,1,Exploits,1
562,175.45.176.2,43554,149.171.126.13,179,tcp,FIN,0.368519,490,268,254,252,2,1,-,9573.455078,4862.707031,10,6,255,255,366183993,3100918159,49,45,0,0,1986.1873899999998,79.182867,1421927770,1421927770,40.836333,61.837398,0.10779100000000001,0.059321000000000006,0.04847,0,1,0,0,0,8,8,2,1,1,1,1, Fuzzers,1
563,175.45.176.2,49567,149.171.126.19,80,tcp,FIN,0.408099,824,3355,62,252,2,3,http,14545.490230000001,59201.32031,10,10,255,255,3775242769,2676703502,82,336,1,1220,2164.585771,2585.6666,1421927770,1421927771,45.242,41.367778,0.10250699999999999,0.035778,0.066729,0,1,1,0,0,1,1,1,3,1,1,1,Exploits,1
564,175.45.176.2,52552,149.171.126.13,179,tcp,FIN,0.379087,490,268,254,252,2,1,-,9306.570312,4727.146973,10,6,255,255,778102440,3187965876,49,45,0,0,1949.6711070000001,79.29044499999999,1421927770,1421927771,39.453889000000004,62.480398,0.103427,0.066674,0.036752999999999994,0,1,0,0,0,8,8,2,3,2,1,2, Fuzzers,1
565,175.45.176.2,64739,149.171.126.13,179,tcp,FIN,0.312008,490,268,254,252,2,1,-,11307.40234,5743.442383,10,6,255,255,4218550449,695599671,49,45,0,0,1479.016952,67.881125,1421927771,1421927771,28.741333,51.620398,0.091682,0.053895000000000005,0.037787,0,1,0,0,0,8,8,2,3,2,1,2, Fuzzers,1
566,175.45.176.2,65003,149.171.126.13,179,tcp,FIN,0.408916,490,268,254,252,2,1,-,8627.688477,4382.318359000001,10,6,255,255,1181869177,207438100,49,45,0,0,2232.62693,103.538609,1421927772,1421927772,42.395222,67.406602,0.097182,0.071876,0.025306,0,1,0,0,0,8,8,2,3,2,1,2, Fuzzers,1
567,175.45.176.2,53571,149.171.126.19,25,tcp,FIN,1.49715,4471,1696,62,252,9,8,smtp,22896.83789,8613.699219,24,20,255,255,3675337950,3625480247,186,85,0,0,3365.472125,91.110609,1421927771,1421927772,65.09347700000001,73.129266,0.130657,0.060667,0.06999,0,1,0,0,0,1,1,1,3,1,1,1,Exploits,1
568,175.45.176.2,19759,149.171.126.13,179,tcp,FIN,0.540291,490,354,254,252,2,1,-,6529.814453,4590.119140999999,10,8,255,255,1872499531,18045454,49,44,0,0,3996.4908570000002,104.23607,1421927771,1421927772,60.032332999999994,65.94856999999999,0.112323,0.078055,0.034268,0,1,0,0,0,8,8,2,3,2,1,2, Fuzzers,1
569,175.45.176.0,33241,149.171.126.18,8080,tcp,FIN,0.35174,1446,268,254,252,2,1,http,29612.78125,5094.672363000001,10,6,255,255,2441115095,3703393917,145,45,1,0,1628.591833,80.51716400000001,1421927772,1421927772,32.781110999999996,61.746398,0.102862,0.043004,0.059858,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
570,175.45.176.2,65035,149.171.126.17,21,tcp,FIN,0.42182,5512,458,254,252,3,2,ftp,95832.34375,7605.13916,12,8,255,255,3020963862,3524079528,459,57,0,0,2111.086635,64.583062,1421927773,1421927773,35.209181,54.962284999999994,0.06690700000000001,0.037073,0.029833999999999996,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
571,175.45.176.2,64615,149.171.126.13,179,tcp,FIN,0.657062,490,354,254,252,2,1,-,5369.356445,3774.3774409999996,10,8,255,255,4293208099,4131290243,49,44,0,0,4412.983179999999,129.870484,1421927772,1421927773,70.189778,78.04143,0.152508,0.11076199999999999,0.041746,0,1,0,0,0,8,8,1,2,1,1,1, Fuzzers,1
572,175.45.176.2,46534,149.171.126.13,179,tcp,FIN,0.5151640000000001,490,268,254,252,2,1,-,6848.304198999999,3478.5039060000004,10,6,255,255,2326372479,2953591075,49,45,0,0,2831.5872879999997,142.614812,1421927773,1421927774,53.289667,88.469,0.148632,0.07281499999999999,0.075817,0,1,0,0,0,7,6,2,2,2,1,2, Fuzzers,1
573,175.45.176.2,62438,149.171.126.13,179,tcp,FIN,0.559692,490,354,254,252,2,1,-,6303.466797,4431.008301,10,8,255,255,3101604176,3456754860,49,44,0,0,4064.755803,107.702758,1421927774,1421927774,59.332443999999995,69.412289,0.112543,0.073796,0.038747000000000004,0,1,0,0,0,7,6,2,2,2,1,2, Fuzzers,1
574,175.45.176.2,34325,149.171.126.13,179,tcp,FIN,0.418286,490,268,254,252,2,1,-,8434.420898,4284.149902,10,6,255,255,3192631143,1444271699,49,45,0,0,2257.343762,105.601023,1421927774,1421927775,44.858111,68.704203,0.13305999999999998,0.074755,0.058304999999999996,0,1,0,0,0,7,6,2,2,2,1,2, Fuzzers,1
575,175.45.176.0,7136,149.171.126.12,179,tcp,FIN,0.41499300000000006,550,268,254,252,2,1,-,9542.330078,4318.14502,10,6,255,255,3142541716,3258231243,55,45,0,0,2346.529353,93.77914100000001,1421927775,1421927775,44.500667,62.124801,0.165961,0.10436500000000001,0.061596000000000005,0,1,0,0,0,4,4,1,2,1,1,1, Fuzzers,1
576,175.45.176.2,64847,149.171.126.13,179,tcp,FIN,0.45996099999999995,490,268,254,252,2,1,-,7670.215331999999,3895.982422,10,6,255,255,623550566,1775876185,49,45,0,0,2555.13382,119.96981299999999,1421927775,1421927775,49.509889,77.209398,0.17790699999999998,0.073908,0.103999,0,1,0,0,0,7,6,2,2,2,1,2, Fuzzers,1
577,175.45.176.0,62539,149.171.126.18,80,tcp,FIN,0.6671699999999999,834,4486,62,252,2,3,http,9005.201172,49318.76563,10,12,255,255,663153589,2479969267,83,374,1,1735,4736.202886,3606.5319170000002,1421927774,1421927775,74.13,55.501909,0.11666099999999999,0.05595599999999999,0.060704999999999995,0,1,1,0,0,1,1,1,2,1,1,1,Exploits,1
578,175.45.176.2,37461,149.171.126.19,40651,udp,INT,5e-06,806,0,254,0,0,0,-,644800000.0,0.0,2,0,0,0,0,0,403,0,0,0,0.0,0.0,1421927776,1421927776,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,7,1,1,2,1,1,1,Shellcode,1
579,175.45.176.2,3100,149.171.126.13,179,tcp,FIN,0.454879,490,268,254,252,2,1,-,7755.90918,3939.509277,10,6,255,255,2101431050,1365586367,49,45,0,0,2995.315625,109.845984,1421927776,1421927776,50.396221999999995,72.084797,0.253367,0.094445,0.158922,0,1,0,0,0,7,6,1,2,1,1,1, Fuzzers,1
580,175.45.176.0,28771,149.171.126.12,179,tcp,FIN,0.7184659999999999,574,354,254,252,2,1,-,5756.709473,3451.798828,10,8,255,255,438054460,2395042100,57,44,0,0,4688.27654,167.56659399999998,1421927776,1421927776,79.82955600000001,85.19,0.25343699999999997,0.09447,0.158967,0,1,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
581,175.45.176.0,17641,149.171.126.12,179,tcp,FIN,0.499546,622,268,254,252,2,1,-,8968.143555,3587.257324,10,6,255,255,4209098376,3713158929,62,45,0,0,2742.252396,142.198672,1421927776,1421927777,55.505111,81.15839799999999,0.16045399999999999,0.067079,0.093375,0,1,0,0,0,4,4,2,2,2,1,2, Fuzzers,1
582,175.45.176.0,29258,149.171.126.12,179,tcp,FIN,0.509332,718,268,254,252,2,1,-,10162.33008,3518.33374,10,6,255,255,2155857923,1206995406,72,45,0,0,2801.467501,136.919594,1421927777,1421927777,56.59244399999999,88.016203,0.151531,0.068573,0.082958,0,1,0,0,0,4,4,2,2,2,1,2, Fuzzers,1
583,175.45.176.2,51987,149.171.126.13,179,tcp,FIN,0.470612,490,268,254,252,2,1,-,7496.621581999999,3807.807861,10,6,255,255,835201640,1822653009,49,45,0,0,2550.8998149999998,121.18738300000001,1421927776,1421927777,48.054666999999995,78.657797,0.154875,0.07731299999999999,0.077562,0,1,0,0,0,7,6,1,1,1,1,1, Fuzzers,1
584,175.45.176.2,40655,149.171.126.15,21700,tcp,FIN,0.78598,1270,1230,254,252,2,2,http,11633.88379,11267.46289,10,10,255,255,3386786628,2857846804,127,123,0,0,5509.103023,117.32781200000001,1421927777,1421927778,87.33111099999999,76.970664,0.142154,0.092458,0.049696,0,1,0,0,0,1,1,1,3,1,1,1,Generic,1
585,175.45.176.2,65464,149.171.126.13,179,tcp,FIN,0.688351,490,268,254,252,2,1,-,5125.29248,2603.322998,10,6,255,255,3211875645,2130096365,49,45,0,0,4071.956001,199.477031,1421927778,1421927778,71.172111,120.406602,0.149856,0.086311,0.063545,0,1,0,0,0,9,8,2,3,2,1,2, Fuzzers,1
